Benchmark,Method 1,Method 2,Method 3,Method 4
,,,1.1271305989591733e-5,
,,,1.2026759345429073e-6,
,,,,
,0.0017458980906009654,,,
,6.50905387518944e-7,4.694904801807011e-6,4.694904801807011e-6,2.74242095448144e-6
,4.5786403543730765e-5,1.3619366046952387e-5,,
,,,,
,,,5.977533640585391e-7,2.1117914299914764e-5
,4.674400321345791e-5,,,
2.3517715835273204e-5,,,,
